theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,costs1,costs2,effects1,effects2
1001.6724953045,0.1020926337,8.869653576,410.9285913021,0.6875748777,0.274509584,3.043510748,0.0806035073,-0.0867136903,0.2250084134,1498.175878619,0.0794704387,5.3636584227,0.6546882871,0.1672358161,3.4312366345,0.2592652387,-0.0901049567,0.6168639831,1373.7791395096,1673.3351308085,0.5728774759,0.3612663268
1000.3426475271,0.1082134281,4.9370935189,510.1139215649,0.7578317048,0.219015894,3.6378151462,0.1548307089,-0.0693891339,0.2399381373,1498.2669448081,0.0508693381,4.9682063259,0.7929761008,0.3812192861,3.4739184987,0.2382654218,-0.0914360322,0.979743617,1272.8760166585,1627.1877134323,0.6012165379,1.0288131225
1000.69846877,0.0903281603,6.7260550202,487.2573937666,0.8331645641,0.1563080599,2.7708507404,0.3252410124,-0.1242747503,0.8116723626,1496.8375259832,0.048980304,6.4018688306,0.8321873327,0.3769174576,4.1733969303,0.252142161,-0.0753481841,0.6152760901,1296.732758631,1649.6246251232,0.3280416401,1.2973631503
999.6362052757,0.1005326259,3.34404902,155.2387991999,0.5196458516,0.2414243973,2.2463867384,0.2330412574,-0.0929070659,0.4705261359,1499.5499427545,0.0857489142,5.6841230005,0.671540956,0.3270478107,1.0651719234,0.171434137,-0.1181706725,0.307653958,1051.8253207509,1575.2144784579,0.2716334215,0.2277068445
998.6452265129,0.0805240423,4.3358356227,354.2823854643,0.5245833368,0.2343631818,2.3060661946,0.2050074395,-0.0914291855,0.7839383113,1500.4629671191,0.0622767851,4.2078973778,0.6742861557,0.2746403249,2.2935942558,0.2251951469,-0.0911124838,0.5110558275,1122.339028185,1593.3041970191,0.2688208665,0.4142560441
1000.3356074535,0.0797174602,2.4344236046,658.0732528267,0.7450958768,0.3665377201,2.9454709956,0.1230028549,-0.0861107079,0.2628919236,1500.8990560456,0.1163832574,6.4381794778,0.7802539314,0.3024219118,2.6807913602,0.2890912792,-0.0830271058,0.5763836363,1128.0452952761,1993.9909089579,0.8016405323,0.6187407098
1000.919312955,0.1039960754,4.4942726361,34.4961238161,0.8520309277,0.4513378682,4.1041955398,0.3058781657,-0.1013164112,0.6041576543,1499.7218705231,0.0874415947,5.8477601398,0.9858634441,0.3331219706,4.0330745885,0.3315916722,-0.0996296602,0.5437450866,1017.0423429704,1517.3610312786,1.5595609489,1.3065498488
998.2603585942,0.1173997518,3.4466557664,574.6825070618,0.6202141638,0.3115249738,3.1531352318,0.2697301675,-0.1098235265,0.4603275503,1500.9902515676,0.0416652397,5.5687398266,0.6666301517,0.2552166384,2.3942216257,0.2153442819,-0.0686485029,0.5462965977,1230.7978949734,1634.3297418044,0.5955880453,0.3992652142
1000.4124732204,0.1032826452,3.3951711152,129.9166178605,0.6626462172,0.3794393606,2.4186825143,0.2060687643,-0.09435378,0.2901873095,1500.5410603272,0.0611417614,6.6537870388,0.7342473257,0.3664567284,2.7249730364,0.336413017,-0.0994928815,0.4638101713,1045.9693272373,1553.3942922272,0.6024969387,0.7176840971
1001.6166080259,0.1140192066,4.1136671071,361.8182220907,0.6196242533,0.093670669,2.8467385669,0.1959682528,-0.0909166923,0.5043630186,1499.161015387,0.0859085151,6.2391937163,0.7495394149,0.2648571619,2.1772523615,0.1258164376,-0.0947963631,0.8468720754,1171.3227630161,1693.0955344649,0.156240339,0.4221294665
1000.4718733577,0.0980334317,2.8395978607,296.7271099738,0.8441163002,0.3751591781,2.8925679718,0.3137955713,-0.1061722293,0.8292650825,1499.9565623911,0.079212198,4.6737202976,0.8102263415,0.3420121092,3.0705459344,0.1721758917,-0.1203909304,0.4428850672,1083.0734378019,1609.809584528,0.8883844681,0.8416901419
999.2706002612,0.0949956988,9.2034190433,71.9773340221,0.7397546421,0.3516914196,3.1823682931,0.2256816824,-0.0905419525,0.330624204,1500.2205953988,0.1160664548,5.8322703455,0.8410410878,0.3192641361,4.0685288385,0.1903867063,-0.111527862,0.3780797625,1062.199319797,1548.9442799722,0.8211861306,1.084430068
999.5233390609,0.1128711107,2.5056931757,315.4180288714,0.6363577009,0.2801049643,2.9211443649,0.2748771391,-0.1121114658,0.8207639676,1498.8242484475,0.0483433838,3.6532917558,0.7790425737,0.2041128423,1.6872869656,0.2199093373,-0.0871067571,0.5845954398,1088.7299832519,1554.5310104889,0.4953916929,0.257101607
999.630986588,0.1022753325,5.1759247547,525.9134764734,0.7754419386,0.4060723861,3.095450078,0.1569132716,-0.0923679379,0.4112259694,1500.6203665428,0.0680912521,5.6752520978,0.8991943171,0.292078098,4.3429324655,0.1862817291,-0.132672874,0.4312071743,1278.0335014223,1703.8517519365,0.9687523175,1.1299488363
1000.0062262767,0.0853504297,5.203105084,430.1676668891,0.7872184557,0.2923636406,2.6338688569,0.0435090107,-0.085617069,0.3295687928,1501.8154092496,0.0431174458,6.8180641726,0.8828629078,0.304862522,2.6868612154,0.1910963807,-0.1372661415,0.3856182672,1191.0382045328,1628.2750298879,0.6049679128,0.7130583894
998.0442111771,0.1181606072,6.7896619886,298.4289296937,0.6835716789,0.4505493213,2.7265905009,0.3153211375,-0.0862694055,0.1568847053,1499.3843951019,0.0927449191,5.2683998683,0.7579954396,0.3273520786,1.8800655322,0.2297339654,-0.1216868391,0.6064420804,1237.4649626066,1645.2019388126,0.8354751902,0.4495498079
998.7033001998,0.1209544274,4.1566735733,305.3214409603,0.4837454441,0.2886337421,1.9015107768,0.0979545162,-0.0924573942,0.7251183828,1500.2252389529,0.0426443934,7.1409586305,0.6695718491,0.2438818074,1.6721656612,0.2454877967,-0.1152388394,0.2498893649,1152.2091724353,1593.2022887737,0.2589318112,0.2659893182
1000.0677978006,0.0895223016,7.6626993041,233.2072964007,0.6266237039,0.3431808835,2.7722875273,0.2023019642,-0.0894121888,0.5921679385,1501.0422835017,0.0911432897,3.9756972776,0.715889944,0.2725223255,3.4535683674,0.2495462314,-0.0920365656,0.5188202362,1160.0439168278,1585.546843051,0.585456049,0.6618614071
997.9053665626,0.1030173385,6.1104997886,481.5477311961,0.5815815402,0.2634114552,2.6784786094,0.3213301642,-0.118436802,0.4583333002,1501.3856167236,0.0562989724,5.5387687658,0.5880302867,0.2987871608,1.7315887794,0.1629071955,-0.1122577646,0.2777516277,1301.0336079935,1651.545196185,0.3928872372,0.2991536387
1000.9459201009,0.1238959612,5.0274812121,119.7641638557,0.7773462299,0.3421259723,2.8871035404,0.3484646927,-0.0730180796,0.096748471,1500.9312002433,0.0844870287,7.2077670932,0.6113676712,0.20162954,4.4728821398,0.1634881627,-0.066775451,0.7177623193,1075.545175436,1573.8631238286,0.7653644633,0.5435353996
999.0994034748,0.1315799362,7.6319895407,490.732218362,0.6380665318,0.2715293633,2.328167695,0.1289573926,-0.1156381461,0.3306330896,1501.2432871774,0.0741372192,6.2930299617,0.7405152824,0.2242290447,2.9518164046,0.2425913344,-0.1064097214,0.3272024476,1491.9008910173,1730.1932953988,0.3984333674,0.4816880275
1000.1680086825,0.11434317,8.6840369074,186.1398916594,0.7101877688,0.3983073556,2.89381937,0.3277235482,-0.0668045195,0.4910495762,1501.6981834295,0.1105020174,6.0301006091,0.8201085523,0.1905849398,2.6920244727,0.2560081709,-0.0983594815,0.5904688082,1184.9975328463,1625.730319132,0.8078326501,0.4058958426
1001.6763854501,0.0765553005,6.6496829932,440.4962716214,0.7126240918,0.3710953899,2.9487005992,0.2479624203,-0.0984645299,0.5919042986,1499.3643836907,0.0668455873,6.0558695508,0.741059661,0.3294113282,1.9606788516,0.1434416686,-0.0503489459,0.7329193508,1225.9191528589,1677.6808674096,0.7653367001,0.4733348295
1000.7577595918,0.1012885468,5.1931935268,524.6902149079,0.6562635685,0.2592090535,3.1485453385,0.420804182,-0.1489456853,0.4315380715,1498.2136369326,0.0866833638,7.2582864612,0.7086256513,0.3041286367,2.6174940944,0.2027735985,-0.0919692752,0.5756013037,1276.7505976507,1828.3343888895,0.5085498449,0.5533705748
999.7475116372,0.1132076649,6.0341598542,384.5202705968,0.7789113476,0.254882482,3.4928506409,0.2276365707,-0.0917581504,0.4885882946,1499.8975591286,0.0986097417,6.5000332642,0.8886906796,0.3467553466,3.486205169,0.1988505657,-0.0885399644,0.7287948089,1262.4183636378,1746.3622100772,0.6832332399,1.0614715422
998.5612998009,0.0690667099,3.6970941315,442.4539851655,0.8027107629,0.3044399331,3.6503884848,0.1393995042,-0.1103927204,0.297675511,1499.4920483947,0.1267386559,6.3592990344,0.9613244276,0.3550016653,3.4254537263,0.1892026006,-0.1242546954,0.4524801233,1111.5402115968,1856.0962496584,0.8874909205,1.1583731693
1000.5837506016,0.1289959431,4.4454498802,-61.9826625572,0.7194668467,0.2594519801,3.38156268,0.1751973606,-0.0845891291,0.8551619242,1498.8644998388,0.059654052,6.3061224411,0.9386369418,0.3955013852,2.9804586175,0.2180297715,-0.1052652836,0.8433468549,965.0401026709,1475.5475050461,0.6185531703,1.0870866166
1000.501694909,0.1111547885,2.7728274578,216.9455026736,0.7970119952,0.3262649051,4.03724786,0.3420907177,-0.1086785841,0.4430359518,1498.5667050082,0.0987207498,7.2885786878,0.9000826146,0.2419349662,3.4530451063,0.1071770734,-0.1042154024,0.2460986181,1067.3671299195,1654.6663600867,1.0333628336,0.7491913342
998.7605459776,0.1240935327,1.7433028778,83.9261132662,0.7021648171,0.4851192469,3.0755815318,0.0676649146,-0.1125596127,0.8395632019,1499.7766668779,0.0778236143,8.1792693662,0.7274432802,0.3710988508,2.8271578504,0.1452481244,-0.1150266086,0.4607787125,1016.9165013263,1553.1990205706,1.0412522203,0.7555023619
999.9250928026,0.1239797534,4.7988825259,530.7813775347,0.6007574349,0.4042795533,2.4713717132,0.2341083494,-0.1138672793,0.3824049733,1498.8425882323,0.0537827872,5.3520190334,0.642865349,0.2924997583,2.0390019703,0.2362818702,-0.0974246275,0.918286304,1315.7210488574,1651.6261504795,0.5900379268,0.3622711187
1000.3833001028,0.1296605904,10.8747525307,311.1937016771,0.8520741281,0.2583398626,3.0264482746,0.0465778104,-0.090160173,0.7881234421,1498.932259134,0.073324439,5.1087966128,0.7280738288,0.403083074,3.9559856624,0.1548404586,-0.0807240324,0.6413129494,1439.174769805,1615.5053095021,0.6628863627,1.1529638812
998.7705309768,0.1148136703,8.3632870429,193.9711106547,0.5540518409,0.3371507294,2.5400548031,0.2320930843,-0.094641077,0.3327859598,1500.1279018451,0.0914634634,7.8640375755,0.755136225,0.2607906555,2.2354315617,0.160640673,-0.0737262179,0.7575367974,1185.025409001,1639.6459124238,0.4671698291,0.4312572279
1000.4718860429,0.0792742712,8.2161533893,515.548255983,0.6252538432,0.4107860932,2.8592906142,0.2650914542,-0.0819397424,0.3090742096,1500.1573927067,0.0500977733,6.4864480416,0.7096802033,0.2410267379,3.2548379191,0.3030796452,-0.0897604361,0.4094403706,1336.263711033,1667.6882030592,0.7276826028,0.5456075788
1001.1623181595,0.1042379802,3.90604412,452.4897538912,0.7003788964,0.337782592,2.980357343,0.1774520974,-0.1172767802,0.568060401,1500.1045414657,0.0556930179,6.0925773702,0.7603946061,0.2263923508,2.523961845,0.1613781974,-0.0865306609,0.3008927178,1185.3972091722,1653.6406590826,0.6932585087,0.4302920636
999.1836930583,0.102714072,5.7871200813,321.2100291189,0.6156616301,0.4216089338,3.1614874845,0.4317294017,-0.1333305051,0.3113496668,1500.9279099785,0.0418787954,7.6758872945,0.8086866515,0.256269593,2.5140541276,0.2543688137,-0.0812678073,0.5094543437,1190.11693086,1604.1830944936,0.8027002581,0.5104856622
999.3357114353,0.0972119296,6.3754327328,389.6748988369,0.5944467301,0.4081053252,2.7712927647,0.2350587564,-0.0917199172,0.3652614883,1501.3113015349,0.0644028993,5.5445978945,0.7177987409,0.3283973108,2.9482909491,0.1573035579,-0.1138182428,0.9165802692,1240.8437901255,1640.4596019304,0.664432087,0.6785700404
999.931154847,0.1201059845,4.9840549033,628.0565896697,0.740114843,0.4605911193,3.5415085375,-0.0233068806,-0.0889214607,0.4527050943,1501.7740037337,0.0859079825,5.8522855794,0.8249721692,0.300537869,3.3887908927,0.2021349593,-0.1262949425,0.4312099434,1375.8951377272,1817.534508272,1.2082042157,0.8291929539
999.8238298412,0.0947066665,5.0072528924,242.6736915866,0.6292824754,0.2881262172,2.7588195276,0.2241700195,-0.1093195496,0.6454994512,1498.9932679097,0.0857617547,6.8676497056,0.6895032887,0.2696557901,1.9294576745,0.315334129,-0.1301079201,0.417097803,1114.9046036483,1641.9236287433,0.4843905195,0.341628809
999.9827099112,0.1077606001,9.0199657414,520.2874112058,0.7445275831,0.2089653663,3.1879797468,0.174447795,-0.1189914626,0.6119281563,1500.8637659304,0.0675142663,5.1632907183,0.8807330526,0.254820511,4.1218460964,0.2303095932,-0.1305544204,0.2343707057,1505.7004716852,1682.233764321,0.4832851351,0.9180141216
1001.0045967603,0.0447629745,4.6444644235,574.9987129527,0.8754010881,-0.0203570418,3.7068996526,0.1409028747,-0.1043271449,0.6340414485,1500.5122367722,0.0421878276,7.2991235541,0.8432852822,0.3320239575,2.746313934,0.1869328111,-0.118153368,0.4169837554,1120.5468537039,1677.573986009,-0.075379495,0.7597331435
999.5405717228,0.1067686388,5.1375509904,491.345238166,0.851314008,0.2351640113,3.5010396618,0.3497396711,-0.0903200655,0.8039632759,1500.1246710808,0.0813695698,6.8885905746,1,0.3715589205,3.1982530316,0.1557926344,-0.1023630924,0.581047631,1269.0578441201,1775.5343154051,0.6755065962,1.1790732356
1000.8027255585,0.0696567239,4.5282687113,340.5731729205,0.8783557361,0.2230914444,3.44004535,0.1361719622,-0.1293587543,0.42907665,1501.1847391878,0.0647259711,5.8808046306,1,0.3310789485,4.4335338944,0.2058649571,-0.0485807448,0.5283067244,1108.227801731,1630.8207810193,0.6665312418,1.4625661057
1000.9574828736,0.1010362083,9.0072097621,383.8518154119,0.8220345303,0.3552264462,2.376031113,0.3636683732,-0.0995784585,0.4012076369,1499.8682918586,0.0899654758,7.979332253,0.8408958718,0.239965446,3.4361282438,0.175937553,-0.1274547094,0.622515427,1350.2834864015,1775.4218538029,0.6792919079,0.6794030827
1000.0819290535,0.1028552712,0.7496495612,511.9515200831,0.7499782699,0.2630716172,2.6790902452,0.1407660017,-0.1490173477,0.490118054,1499.3320940276,0.0744137599,5.3465441243,0.9119389071,0.3528649609,2.7554402227,0.1841288192,-0.0924918004,0.5661706147,1039.5561603618,1703.0153086688,0.5182981387,0.8770345396
1000.5299783104,0.0830951882,1.328969603,499.7039113741,0.6070797884,0.2188886946,3.1551911146,0.13999746,-0.0493342613,0.5030645662,1498.8616242201,0.0793256489,5.9302863358,0.7429084155,0.2448608644,1.8810465495,0.175413338,-0.1189097637,0.3837002303,1055.7127706132,1733.9342428978,0.4157964513,0.33417631
999.3847451554,0.099181901,4.1327860508,385.8044442092,0.5698423783,0.4604066527,2.2167742799,0.2519285988,-0.1212978717,0.8040002794,1500.708472091,0.0600647791,5.0020395557,0.7695686873,0.2908453778,1.5816281805,0.2127686717,-0.0996973414,0.5441760467,1157.5250520142,1616.6220287836,0.5570222109,0.3424653929
1000.9667003955,0.1242233303,4.4018389633,342.348676594,0.7938781392,0.1643633472,3.8818987659,0.347488139,-0.0582265209,0.6808823487,1498.3736181422,0.0827724705,6.6568312415,0.920486398,0.3504729292,2.6464858831,0.1410061401,-0.0764801138,0.4791228245,1188.166755253,1687.0085493893,0.4927511864,0.8486041315
1000.2760711753,0.1008143187,4.8214217875,226.4701930865,0.7281397987,0.3621036047,2.8504343467,0.2070383718,-0.0826399829,0.5478071054,1498.0571480158,0.0754779296,6.2729083677,0.8797209564,0.3309523453,2.1532786574,0.2238196092,-0.1283819488,0.6428933152,1110.3560648604,1605.2831152479,0.7421785648,0.6084446994
998.648421583,0.1030655702,4.899015953,99.9208894395,0.6671720979,0.3459403738,2.9627479495,0.3098930785,-0.1076895007,0.411652741,1500.6179475699,0.0856271837,5.7525507051,0.8872557926,0.2699859608,3.6258913089,0.2175631038,-0.0526291531,0.3256787566,1049.100464371,1549.8364513101,0.6700696855,0.8648408882
999.7254232989,0.095209861,11.2307656265,397.3939956885,0.6672394419,0.2972875204,2.9360731363,0.1730792789,-0.0737866029,0.112212782,1500.3207205918,0.0803694701,6.0641186531,0.8535076126,0.3411588555,3.6706067245,0.228095596,-0.0830766763,0.5331944141,1424.6507298561,1693.9986334722,0.5809721579,1.0587097065
1000.2138523058,0.1306313935,6.7939855609,384.3962683933,0.7060461334,0.2869177936,2.8726391091,0.2785215351,-0.1332795123,0.48675153,1499.6969361661,0.0905011277,5.834539944,0.8110000771,0.272001534,4.4296793217,0.1710389723,-0.1069695562,0.5680925565,1341.3685392338,1702.6706373311,0.5638623759,0.9667636245
1001.498621082,0.0871126136,7.1589315882,420.63045501,0.6407368013,0.2890766479,2.9134154742,0.1159285474,-0.097647536,0.7011725149,1500.8679009613,0.0422372877,5.2655950798,0.7508598899,0.3241146464,2.5288736496,0.2371627555,-0.1016905568,0.3416934887,1263.8177552307,1594.4179878479,0.5316914082,0.6071978515
1000.8539321394,0.1304538416,7.2073915631,581.085714937,0.7730165083,0.3671740073,3.5721287378,0.218973747,-0.0882158748,0.5126664477,1499.8691662838,0.0846812097,5.2907450248,1,0.2853366475,4.4769734933,0.278141526,-0.1308644232,0.5641127982,1547.2092681973,1760.2110751184,1.0039797468,1.2569115614
1000.0467759576,0.1052612559,4.5542850664,317.0576130236,0.6553030046,0.1310388317,3.3494333769,0.1804935719,-0.0857012231,0.681039422,1500.0672368021,0.068320438,6.0762680503,0.9761011252,0.3076926857,2.520315236,0.1146300072,-0.1187175588,0.4903951803,1152.0409508095,1631.688408335,0.2770816416,0.7502758139
998.1613966419,0.0951754685,4.2184823111,134.8682871007,0.577055179,0.237874458,1.9385078264,0.3033172908,-0.1099533567,0.7412385255,1501.2705907896,0.0805637908,5.7245428006,0.6336408031,0.1935747889,2.0687886378,0.192103126,-0.1428677292,0.4103536252,1052.3104785052,1563.4706132759,0.2413716849,0.2424888757
1000.8530649363,0.1050992304,4.8139859469,651.1764304849,0.7846233598,0.2259825868,3.1613544318,0.08762438,-0.1112684102,0.6255583088,1500.0927462113,0.0698044897,6.9269761285,0.8501586751,0.3120520689,3.4356868478,0.2204756109,-0.0836446431,0.8429674352,1330.3133173742,1814.9587123647,0.5544445158,0.895920657
999.9571232875,0.1085115264,7.9106134229,543.4379592197,0.5325847943,0.2667961081,2.067151063,0.4614358733,-0.1357656644,0.2918564985,1500.2916841148,0.0811874145,6.0433622253,0.5619914297,0.2775730502,1.3373606597,0.1900235751,-0.0657844131,0.5530456927,1466.4403205259,1766.9267766102,0.2754407222,0.2017064075
999.8703993109,0.1130048123,6.5569971674,670.3325287789,0.619983175,0.2530872969,2.6091792564,0.5105090853,-0.1119080843,0.6103795934,1499.8734090085,0.1042446602,4.5310435637,0.7636172681,0.3084018617,3.1758462259,0.2519305255,-0.095672424,0.3823441448,1496.5681907127,1816.4963294052,0.3745349238,0.7386993552
998.3593450749,0.1034422617,1.9448020763,276.138748811,0.7494316853,0.2767284916,3.3353554935,0.3194736861,-0.1113145075,0.7408524782,1497.5781848089,0.0647725162,6.8160849118,0.8599048328,0.3074096285,3.0742323898,0.0983544664,-0.1156509739,0.471691288,1053.9114820211,1619.492053516,0.6653701362,0.8072865008
999.5472871187,0.1122962783,9.4175003952,504.3944466777,0.7705259583,0.2613765203,3.2964155219,0.0890028776,-0.0965395436,0.7066231442,1500.8809849438,0.0928882948,4.6735624675,0.7258189468,0.3584547308,3.4144442756,0.1519913927,-0.1267020432,0.2479231824,1532.9697580414,1719.8483229338,0.6578179789,0.8835726031
999.6532938729,0.0841855797,4.9752084937,647.0413715126,0.5249368296,0.450953844,2.7100498146,0.2344039775,-0.1235334188,0.361951078,1500.6497842961,0.0851497686,8.0657354298,0.6463529288,0.3515218687,1.7931643596,0.2957266481,-0.088916618,0.5775935294,1270.6606267366,1945.0348898865,0.6310482565,0.3922320047
